"sep=	"
Shimmer_B640_Timestamp_FormattedUnix_CAL	Shimmer_B640_Accel_LN_X_CAL	Shimmer_B640_Accel_LN_Y_CAL	Shimmer_B640_Accel_LN_Z_CAL	Shimmer_B640_GSR_CAL	Shimmer_B640_PPGToHR_PPG_A13_CAL	Shimmer_B640_PPG_A13_CAL	
yyyy/mm/dd hh:mm:ss.000	m/(s^2)	m/(s^2)	m/(s^2)	kOhms	BPM	mV	
2015/06/23 15:52:49.728	5.01204819277108	-7.56626506024097	2.46987951807229	845.859812269873	70.4587155963303	2012.45421245421	
2015/06/23 15:52:49.736	5.03614457831325	-7.5421686746988	2.43373493975904	845.859812269873	70.4587155963303	2046.15384615385	
2015/06/23 15:52:49.743	5.06024096385542	-7.5421686746988	2.42168674698795	845.859812269873	70.4587155963303	2069.59706959707	
2015/06/23 15:52:49.751	5.04819277108434	-7.55421686746988	2.40963855421687	845.533822705762	70.4587155963303	2087.17948717949	
2015/06/23 15:52:49.759	5.06024096385542	-7.59036144578313	2.3855421686747	845.533822705762	70.4587155963303	2095.23809523809	
2015/06/23 15:52:49.767	5.06024096385542	-7.63855421686747	2.3855421686747	845.859812269873	70.4587155963303	2098.1684981685	
2015/06/23 15:52:49.775	5.12048192771084	-7.74698795180723	2.37349397590361	845.859812269873	72.4528301886793	2093.77289377289	
2015/06/23 15:52:49.782	5.13253012048193	-7.89156626506024	2.37349397590361	845.533822705762	72.4528301886793	2083.51648351648	
2015/06/23 15:52:49.790	5.13253012048193	-8.09638554216868	2.36144578313253	845.533822705762	72.4528301886793	2068.86446886447	
2015/06/23 15:52:49.798	5.12048192771084	-8.32530120481928	2.33734939759036	845.208084313901	72.4528301886793	2048.35164835165	
2015/06/23 15:52:49.806	5.02409638554217	-8.45783132530121	2.33734939759036	845.533822705762	72.4528301886793	2020.51282051282	
2015/06/23 15:52:49.814	4.92771084337349	-8.57831325301205	2.28915662650602	845.533822705762	72.4528301886793	1986.81318681319	
2015/06/23 15:52:49.821	4.85542168674699	-8.63855421686747	2.20481927710843	845.859812269873	72.4528301886793	1947.98534798535	
2015/06/23 15:52:49.829	4.7710843373494	-8.67469879518072	2.12048192771084	845.859812269873	72.4528301886793	1907.69230769231	
2015/06/23 15:52:49.837	4.73493975903615	-8.86746987951807	2.01204819277108	845.533822705762	72.4528301886793	1865.93406593407	
2015/06/23 15:52:49.845	4.79518072289157	-9.16867469879518	1.86746987951807	845.533822705762	72.4528301886793	1824.17582417582	
